year,page_url,pdf_url,filename,language
2021-2022,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/doc/stat/tab124.pdf,tab124.pdf,english
2021-2022,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/doc/stat/tab125a.pdf,tab125a.pdf,english
2021-2022,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/doc/stat/tab125b.pdf,tab125b.pdf,english
2021-2022,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/doc/stat/tab126.pdf,tab126.pdf,english
2021-2022,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/doc/stat/tab126.pdf,tab126.pdf,english
2021-2022,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/doc/stat/tab127.pdf,tab127.pdf,english
2021-2022,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/doc/stat/tab128.pdf,tab128.pdf,english
2021-2022,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/doc/stat/tab129.pdf,tab129.pdf,english
2021-2022,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/doc/stat/tab130.pdf,tab130.pdf,english
2021-2022,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/doc/stat/tab131.pdf,tab131.pdf,english
2021-2022,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/doc/stat/tab132.pdf,tab132.pdf,english
2021-2022,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/doc/stat/tab21.pdf,tab21.pdf,english
2021-2022,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/doc/stat/tab22.pdf,tab22.pdf,english
2021-2022,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/doc/stat/tab23.pdf,tab23.pdf,english
2021-2022,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/doc/stat/tab24.pdf,tab24.pdf,english
2021-2022,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/doc/stat/tab25.pdf,tab25.pdf,english
2021-2022,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/doc/stat/tab26.pdf,tab26.pdf,english
2021-2022,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/doc/stat/tab27.pdf,tab27.pdf,english
2021-2022,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/doc/stat/tab28.pdf,tab28.pdf,english
2021-2022,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/doc/stat/tab29.pdf,tab29.pdf,english
2021-2022,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/doc/stat/tab31.pdf,tab31.pdf,english
2021-2022,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/doc/stat/tab32.pdf,tab32.pdf,english
2021-2022,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/doc/stat/tab33.pdf,tab33.pdf,english
2021-2022,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/doc/stat/tab34.pdf,tab34.pdf,english
2021-2022,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/doc/stat/tab35.pdf,tab35.pdf,english
2021-2022,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/doc/stat/tab36.pdf,tab36.pdf,english
2021-2022,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/doc/stat/tab37.pdf,tab37.pdf,english
2021-2022,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/doc/stat/tab38.pdf,tab38.pdf,english
2021-2022,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/doc/stat/tab39.pdf,tab39.pdf,english
2021-2022,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/doc/stat/tab41.pdf,tab41.pdf,english
2021-2022,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/doc/stat/tab42.pdf,tab42.pdf,english
2021-2022,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/doc/stat/tab43.pdf,tab43.pdf,english
2021-2022,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/doc/stat/tab44.pdf,tab44.pdf,english
2021-2022,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/doc/stat/tab45.pdf,tab45.pdf,english
2021-2022,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/doc/stat/tab51a.pdf,tab51a.pdf,english
2021-2022,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/doc/stat/tab51b.pdf,tab51b.pdf,english
2021-2022,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/doc/stat/tab52.pdf,tab52.pdf,english
2021-2022,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/doc/stat/tab53a.pdf,tab53a.pdf,english
2021-2022,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/doc/stat/tab53b.pdf,tab53b.pdf,english
2021-2022,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/doc/stat/tab54.pdf,tab54.pdf,english
2021-2022,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/doc/stat/tab55.pdf,tab55.pdf,english
2021-2022,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/doc/stat/tab61a.pdf,tab61a.pdf,english
2021-2022,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/doc/stat/tab61b.pdf,tab61b.pdf,english
2021-2022,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/doc/stat/tab62a.pdf,tab62a.pdf,english
2021-2022,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/doc/stat/tab62b.pdf,tab62b.pdf,english
2021-2022,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/doc/stat/tab63a.pdf,tab63a.pdf,english
2021-2022,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/doc/stat/tab1.pdf,tab1.pdf,english
2021-2022,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/doc/stat/tab64a.pdf,tab64a.pdf,english
2021-2022,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/doc/stat/tab64b.pdf,tab64b.pdf,english
2021-2022,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/doc/stat/tab65.pdf,tab65.pdf,english
2021-2022,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/doc/stat/tab66.pdf,tab66.pdf,english
2021-2022,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/doc/stat/tab71a.pdf,tab71a.pdf,english
2021-2022,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/doc/stat/tab71b.pdf,tab71b.pdf,english
2021-2022,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/doc/stat/tab72a.pdf,tab72a.pdf,english
2021-2022,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/doc/stat/tab72b.pdf,tab72b.pdf,english
2021-2022,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/doc/stat/tab73a.pdf,tab73a.pdf,english
2021-2022,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/doc/stat/tab1\73b.pdf,tab1\73b.pdf,english
2021-2022,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/doc/stat/tab74.pdf,tab74.pdf,english
2021-2022,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/doc/stat/tab81.pdf,tab81.pdf,english
2021-2022,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/doc/stat/tab82.pdf,tab82.pdf,english
2021-2022,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/doc/stat/tab83.pdf,tab83.pdf,english
2021-2022,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/doc/stat/tab84.pdf,tab84.pdf,english
2021-2022,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/doc/stat/tab85.pdf,tab85.pdf,english
2021-2022,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/doc/stat/tab86.pdf,tab86.pdf,english
2021-2022,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/doc/stat/tab87.pdf,tab87.pdf,english
2021-2022,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/doc/stat/tab88.pdf,tab88.pdf,english
2021-2022,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/doc/stat/tab89a.pdf,tab89a.pdf,english
2021-2022,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/doc/stat/tab89b.pdf,tab89b.pdf,english
2021-2022,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/doc/stat/tab810.pdf,tab810.pdf,english
2021-2022,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/doc/stat/tab811.pdf,tab811.pdf,english
2021-2022,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/doc/stat/tab812.pdf,tab812.pdf,english
2021-2022,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/doc/stat/tab813.pdf,tab813.pdf,english
2021-2022,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/doc/stat/tab814.pdf,tab814.pdf,english
2021-2022,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/doc/stat/tab815.pdf,tab815.pdf,english
2021-2022,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2022-23/economicsurvey/doc/stat/tab816.pdf,tab816.pdf,english
